title,price,image_urls
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,1299,"https://ke.jumia.is/qrd6pMjt-0YhPmWgK05VpP9bshs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/24055/1.jpg?5679"
Black & Grey Floral Skirt,1732,"https://ke.jumia.is/dPGOjzO9pKmtr2aMo9b2IxZ2pw0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/31945/1.jpg?0720"
ZANZEA High Waisted Skater Full Circle Womens Summer Pleated A-Line Ladies Skirt,1399,"https://ke.jumia.is/ep7Y_abXNAfL3JjjKo7x1JAtR6s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/41324/1.jpg?8707"
Christmas Santa Claus Tree Print Plus Size Skirt - GRAY,1865,"https://ke.jumia.is/zdH9_nb-RTfzZ4OnsJ4eqkpqoY4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/48403/1.jpg?1787"
Official/casual Floral skirt,854,"https://ke.jumia.is/c4vgG-s-15tBdPeZHsnN1k59apI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/40/64165/1.jpg?3855"
New 2016 Summer Fashion Women Elegant Party Evening Short Sleeve Casual Dress Black Off The Shoulder Cotton Dress Size S-XL,1597,"https://ke.jumia.is/T3soGn8J4iJBc26o0uba2Hcivd0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/94055/1.jpg?2023"
Vintage Color Block Fit and Flare Dress - Black,1899,"https://ke.jumia.is/kLtGdTx9QdOu2i0tlLRYD87rP-Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/50135/1.jpg?9893"
Cookies Vintage A Line Dress - Black,2899,"https://ke.jumia.is/txh0iLO_zrk46VD2IaCVYOPK3dM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/40135/1.jpg?9882"
"Women Fashion Sexy Strapless Tight Short Sleeve T-shirt, Size: XXXXXL(Yellow)",2899,"https://ke.jumia.is/bKXh_Q5BNO8LoGNzdHTM7YHxbMM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/85865/1.jpg?0907"
"2018 European And American Female Flowers Printed Long Dress Expansion Skirt With Pocket, Size: M(Dark Blue)",4399,"https://ke.jumia.is/wfmawvYU_hzAIFVvVnuJxvU3jBk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/65865/1.jpg?0841"
"Women Solid Color Elegant Dress Sexy Loose Formal Evening Party Dresses Long Sleeve Asymmetrical Robe, L(Black)",3797,"https://ke.jumia.is/_f7vsEioDpjQlvcpX4-bSVUG-Q0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/23/65865/1.jpg?0840"
"2018 Spring European Style Female Sleeveless Retro Dress Birds Pattern Printed A-line Skirt, Size: 2XL(White)",7594,"https://ke.jumia.is/o0lCeZkYzOPyzImTJm31DWgAcS0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/65865/1.jpg?0835"
"Woman Summer 3/4 Sleeve V Neck Flower Print Swing Sash Maxi Dress, Size: S",1254,"https://ke.jumia.is/zTi0ZYMgl75UhIzQ8gWBNhkrk3w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/15865/1.jpg?0723"
"Women Fashion Sexy Large Size Short Sleeve Lace Dress, Size: 4XL(Navy Blue)",1791,"https://ke.jumia.is/JikoeTh7lDUNYHbtYYtLr5orPeg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/54865/1.jpg?0544"
"Female European And American High-end Sexy Deep V Neck Middle Sleeve Zipper Long Dresses, Size: S (Red)",918,"https://ke.jumia.is/ayn4K8QV5qdtnOr8CgFCWihB9ck=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/14/24865/1.jpg?0457"
Wild Washed Irregular To Be High Waist Pants Short Skirt Denim Skirt Women,1959,"https://ke.jumia.is/a6y8bPhex19uyW6VsggQlbN-BUU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/25/47574/1.jpg?3091"
Summer Women Preppy Chic Casual Loose Slim Denim Suspender Skirt With Pockets,1898,"https://ke.jumia.is/CD8Ds6yiTzBgbxwBBvGyIEsDGdQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/91394/1.jpg?0222"
Summer Round Collar High Waist Casual Slim Sexy Backless Cotton Skirts,2024,"https://ke.jumia.is/1-hzEWhTRw7gk9ZbgzS3OCpWxNI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/05394/1.jpg?0125"
New High-waist Fashion Slim Women's Denim Skirt,3996,"https://ke.jumia.is/hdIWy0GKdaqYx8qp9cUrmFfWets=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/88/96574/1.jpg?3044"
ZANZEA Boho Summer Sarong Pareo Asymmetrical Hem High Low Chiffon Print Long Maxi Skirt Floral Irregular Open Sexy Long Skirt,4262,"https://ke.jumia.is/RBkUU3z02bXhKQ0Bf7hZmMzY-sE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/81294/1.jpg?2138"
Fashion Women Bohemian Chiffon Floral Print Elastic Waist Ankle-length Swing Maxi Skirt 21,2269,"https://ke.jumia.is/BWljDJSm1C5VAWFAyazN5Rv-X-s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/13274/1.jpg?5712"
Fashion 2017 Summer Women Skirts Mid-calf High Waist Lace Crochet Skirt Vintage Floral Casual Elegant Skirts Plus Size S-XXL,4776,"https://ke.jumia.is/nldYq1EonfbX6DIOHKyb1w-p-uc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/68/58874/1.jpg?3306"
Spring Autumn Stretch Slim Skirt Women Sexy Pencil Office Package Hip Skirts,2520,"https://ke.jumia.is/w95WwP-Vyke3trPIxE5nJxyVamc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/89/42394/1.jpg?9171"
Summer Women New Pleated Chiffon Skirt Skirt Gauze Perspective Fairy Wild Dress Pleated Skirt,5040,"https://ke.jumia.is/Xyrv7fynB9dCCS4nxF7wHicNvdA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/98/14055/1.jpg?1773"
"Adult Pannier, Colorful Adult Tutu Skirt, TUTUtutu Colorful Pannier, Adult, A Lot Of Volume Feeling! Tutu Tulle Skirt, Fluffy Volume Up, Transformation Of The Princess Line",2305,"https://ke.jumia.is/l19rYPkAPy2Zc4hWfq75hCWsWls=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/77484/1.jpg?5861"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,4852,"https://ke.jumia.is/8wZdF0-wr_j1dI92LSzZ1r9Tnug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/72/24055/1.jpg?5680"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-KHAKI,1923,"https://ke.jumia.is/ng0-2s7Hh0ZJehb1KKJUw9o6SPY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/72/18705/1.jpg?0176"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-BLACKISH GREEN,1962,"https://ke.jumia.is/w0ad4bJLn9Yma1V7ZVboKVEvlbA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/95705/1.jpg?8524"
Sexy Lace Gauze Lingerie Set Lace Sling Halter See-through Nightgown Skirt + T-back Underwear Skin Color Size:free Size,4048,"https://ke.jumia.is/_eFZJqaQYxa9QJyozODqVfe9GjE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/26/30584/1.jpg?6740"
Red & Black Floral Skirt,4130,"https://ke.jumia.is/p8ltCk3O7hxRLhhKM958F7PSXdo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/31945/1.jpg?0720"
Fashionable Pleated Floral Print Velvet Women Skirt-YELLOW,1314,"https://ke.jumia.is/ZjYvZPqKKaf0MUZMEFRrwZOP2nU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/78/23215/1.jpg?8153"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-BLACK,3842,"https://ke.jumia.is/FBFngcc8lRiHLy2zy_XlSEKfNzg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/01/38705/1.jpg?0459"
Fashion Women Pencil Skirt Plaid High Waist Irregular Casual Lace-Up Mini SkirtCotton Blended- Black,4190,"https://ke.jumia.is/IkgI3-h3rdTLNMM1pmcaiC8kYxg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/88/23745/1.jpg?7053"
New Women Lotus Leaf Lace Casual Irregular Color Skirt Sexy High-rise Resort Big Swing Skirt Beach Skirt （China Size）,2500,"https://ke.jumia.is/N6Uwgjcr-wTlAaR8Ikm67MQckSk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/47/74055/1.jpg?1936"
Red Women Skirt New Summer All-match Slim Package Hip Skirt Sexy Slit Skirt,752,"https://ke.jumia.is/hib2dIGu11Ww6Q95jl-II_H62uM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/15055/1.jpg?2072"
New Women Dress Pleated Mesh Short Skirt Perspective Hollow Puff Lattice Organza Joker Skirt （China Size）,1841,"https://ke.jumia.is/uaxWhXYiviVeG9ukSX-U7i55epI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/34055/1.jpg?1824"
Summer New Women Big Flower Sexy Bag Hip Skirt Bottom Slim Lotus Leaf Fishtail Skirt Wild Waist Printed Skirt (China Size),1978,"https://ke.jumia.is/GnTeRM8qLxvzKZEyYW9WCrvcWkc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/34055/1.jpg?5680"
Women Boho Style Crepe Chiffon Maxi Skirt - Blue,4164,"https://ke.jumia.is/XyS3tkJXD7A4cOSJTDyuCQ2xAo8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/30625/1.jpg?7257"
Women Boho Style Crepe Chiffon Maxi Skirt - White,1173,"https://ke.jumia.is/4l4SI0Es_2s7oEURLCRxdYz8EIY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/47/37525/1.jpg?2809"
Professional Suit Formal Wear Solid-Colored Coat And Skirt Two-Piece Set - Black,2470,"https://ke.jumia.is/hzhBnOs5pIT8GGBcb6TAXyHRWio=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/57994/1.jpg?8845"
Fashion Women Pencil Skirt Plaid High Waist Irregular Casual Lace-Up Mini SkirtCotton Blended- Black,2999,"https://ke.jumia.is/jCryS0EUmxfC5QKfYRo-_4mQPtM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/03745/1.jpg?7029"
Midi flirty skirt -white Cotton with Embroidery,3999,"https://ke.jumia.is/wgNDfNmRWzIT284mK1T7s-dggLI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/79665/1.jpg?7899"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,760,"https://ke.jumia.is/gjn_tZBB4Pia4JQALXXCOZjqhP8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/24055/1.jpg?5678"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,1899,"https://ke.jumia.is/R4-idYHu9JDVXNpHeEiTyCmpuz8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/18/24055/1.jpg?5696"
Army Green 2017 Autumn And Winter Korean Fashion Vintage Solid Color Double-breasted Tie High Waist Thin Fur A-line Skirt Women's Half Length Skirt,999,"https://ke.jumia.is/0sM5bKNvu18D2JtDUkzB1AaGhKA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/15055/1.jpg?2088"
Summer New Women Big Flower Sexy Bag Hip Skirt Bottom Slim Lotus Leaf Fishtail Skirt Wild Waist Printed Skirt (China Size),1100,"https://ke.jumia.is/weCHw8flcGOwFM5iuLuDSbqCXhU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/34055/1.jpg?5681"
Bodycon Midi Black Floral Pencil Skirt,1799,"https://ke.jumia.is/ynOF5CZSDPE1NohW4V-8qM0DnRY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/82/20854/1.jpg?1387"
New Gold Velvet Half-length Skirt Women Solid Color Casual Pleated Sun Korean Cashmere Cute Skirt Umbrella SkirtS (China Size),2399,"https://ke.jumia.is/tOVmAQAd3E92d9fiExbgUHO35bo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/75/33055/1.jpg?5683"
Women Girls Digital Print Stretchy Flared Pleated Casual Mini Skirt,999,"https://ke.jumia.is/IBk4KtzDciPSC1oZrTk3Et9PaJA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/10513/1.jpg?8332"
YOINS Women New High Fashion Clothing Casual Round Neck Long Sleeves Drawstring Waist Red Tailoring Top,983,"https://ke.jumia.is/lZjs0JR0_znuAhTiUH0GVH4naB8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/49284/1.jpg?0061"
Slim Fitting Hi-lo Fishtail Satin Skirt,1278,"https://ke.jumia.is/iQXCtTh7nnzmmRrTAuYIZxiA7eU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/72905/1.jpg?1456"
Party Dance Halterneck Corset With A Layered Skirt (Rose/Black),2037,"https://ke.jumia.is/P6YYlZfZOW0xJkEZyOcFkFUNAes=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/15905/1.jpg?3385"
Dancing Party Floral Lace Red Corset Busiter Skirt Set,4288,"https://ke.jumia.is/KDtosuMWSBannyvfbe5_3iF3HM0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/42905/1.jpg?1142"
LED Stage Costumes Nightclub Lighting Luminous Party Gauze Fluffy Skirt,1975,"https://ke.jumia.is/AV9kTCy6gZOL2iNco229IZYkigA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/58/05745/1.jpg?7653"
Women Chiffon Pleated Long Maxi Skirt-Nude,4158,"https://ke.jumia.is/g-i_yRHqFH8K8mE3u-loy4X-rKQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/57/91905/1.jpg?1103"
New Gold Velvet Half-length Skirt Women Solid Color Casual Pleated Sun Korean Cashmere Cute Skirt Umbrella SkirtS (China Size),1000,"https://ke.jumia.is/Hd1voqxTgJIvrUGWVhXU1uCiRWE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/53055/1.jpg?5684"
Women Chiffon Pleated Long Maxi Skirt-Red,1097,"https://ke.jumia.is/RQ4zUBwAdJN6H0R4uw2hRN-YO0o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/83905/1.jpg?3111"
Women Chiffon Pleated Long Maxi Skirt-Light Green,2585,"https://ke.jumia.is/HVljswrGjxZ6ZnSwpv3hvKtCbH8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/43905/1.jpg?2908"
Leopard Midi skirt -Cotton Royal Blue with Embroidery,2876,"https://ke.jumia.is/6928dRNNWUoziYQDtaz8DOlvIYQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/26845/1.jpg?0629"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,1322,"https://ke.jumia.is/wTFBRNDxrtzNyjNJiycr2rOnRV8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/24055/1.jpg?5679"
Official/casual Floral skirt,1343,"https://ke.jumia.is/MkYDIfeNSC_7cNLkv3RbPUdZL4Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/54165/1.jpg?8296"
New Gold Velvet Half-length Skirt Women Solid Color Casual Pleated Sun Korean Cashmere Cute Skirt Umbrella SkirtS (China Size),3866,"https://ke.jumia.is/5IHpl6lZGK9rIEfaoV_WMEnNb5o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/47/33055/1.jpg?5684"
Multi-Layer Fancy Mini Tutu Corset Skirt (Black),3929,"https://ke.jumia.is/NMdelkZ8LlBQFE5CXJNUt87XDlc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/03905/1.jpg?1479"
Women Front Opening Buttoned Plaid Half Skirt - Checked,559,"https://ke.jumia.is/CQ5Kl_yqsZzFYLFkaM_55I80rVo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/13/89994/1.jpg?9279"
Fashion Women Pencil Skirt Plaid High Waist Irregular Casual Lace-Up Mini SkirtCotton Blended- Black,1118,"https://ke.jumia.is/Fvaq7tA1tEdWaejNrgfPyb70Xqc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/43745/1.jpg?7218"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,1521,"https://ke.jumia.is/T64EGIxg0TRzV_VjnJ34z9hWyyE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/24055/1.jpg?5679"
Women Chiffon Pleated Long Maxi Skirt-Lavender,3202,"https://ke.jumia.is/nTRA0Q37OhdzU_0ratahJeZnLKU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/13/91905/1.jpg?1099"
Women Skirts High-Waist Skirts Prom Dresses Solid Color Stitch Fishtail Skirts Mini Wild Chiffon Skirts (China Size),1708,"https://ke.jumia.is/xBbIZzWWkwzMqwv9iMbvQI_X_tA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/38/43055/1.jpg?5684"
Womens High Waisted Pencil Bandage Bodycon Evening Party Wrap Short Mini Skirt (Army Green),1576,"https://ke.jumia.is/f_odB6rZAimm8XNA6SIvJNJb7Zs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/61/95184/1.jpg?6636"
"2018 Women Fashion Sexy Halterneck Printing Peony Pattern Chiffon Sandbeach Long Dress, Size: XL(Pink)",1311,"https://ke.jumia.is/kE6s0MZw0auVhRwM19zDQySn7Rw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/14865/1.jpg?0440"
Women Fleece Lining Stretchy Skinny Pants Slim Stirrup Tights Legging,3499,"https://ke.jumia.is/1vrMKlNEQwSu0L7Ti_iGaaFcQR4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/81/61865/1.jpg?9322"
"Female Fashion Sexy Deep V Neck Zipper Bat-wing Long Sleeve Cardigan Tops, Size: S (Pink)",5299,"https://ke.jumia.is/9dN4e8TWEVZsldnpa99gfvOEWEc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/11865/1.jpg?9168"
Women Girl Autumn Thick Warm Fleece Lined Thermal Stretchy Skinny Leggings Pants,1399,"https://ke.jumia.is/4unV1gYGO4npV_dFM1gcDgWvsZM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/55175/1.jpg?7999"
"Women Summer Elegant Flower Print Casual Vintage Bohemian Beach Dress, M",2099,"https://ke.jumia.is/KorSraJzTBiJTmXmWOZkteL0v1g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/26865/1.jpg?1034"
"Women Fashion Sexy Loose Style Sandy Beach Braces Long Dress With Pocket, Size:S(Orange)",2999,"https://ke.jumia.is/nf5Br9hyGAvCzeDyNTHrZnXt7oo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/25865/1.jpg?0739"
Women Chiffon Pleated Long Maxi Skirt-Navy Blue,1550,"https://ke.jumia.is/hCmcZo_vahc9au9OWjul53MWnNY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/02905/1.jpg?1107"
Burgundy ruffle hem pencil skirt,1532,"https://ke.jumia.is/9wVvsu968KD11wzy0-1crGtmEfo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/06915/1.jpg?3758"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,1571,"https://ke.jumia.is/Hnrgfj0la-nDdqOjgizIFRdf-VU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/24055/1.jpg?5696"
Women Summer High Waist Long A Line Pleated Midi Skirt Office Ball Dress-Black,4496,"https://ke.jumia.is/Kbp2TbjN3hbrpFqFPUGw6oaZpLc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/40/08805/1.jpg?9866"
Sexy Pencil Ankle-Length Long Beach Party Slim Flare Skirts - Red Wine,4613,"https://ke.jumia.is/RzO8w3E2H1eN8fbu2clPYbq50RQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/84874/1.jpg?2154"
Women's Autumn Round Neck Long Sleeve Letter Printing T-shirt Skirt Gray S Color:gray Size:Asia S,1133,"https://ke.jumia.is/N6T5nI75DNucgcrA5eEwHngICBI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/67/82584/1.jpg?7591"
Three Style Women Fashion Sexy Bodycon Lace Printing Elegant Dress Party Skirt-White,1168,"https://ke.jumia.is/no2vN-0M4Zp3ATEHdCttnD5ZYms=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/57/69805/1.jpg?0379"
Women Boho Style Crepe Chiffon Maxi Skirt - Green,2984,"https://ke.jumia.is/K_CKMbPqIeoWCEOhzYDi8F-XD5Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/16525/1.jpg?6908"
Women Chiffon Pleated Long Maxi Skirt-Khaki,3404,"https://ke.jumia.is/y9w-ePHEuYxYxDWRmqmQDKuyoyo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/54905/1.jpg?3174"
Lace & Bow Satin Bridal Corset Tutu Skirt (Black),1255,"https://ke.jumia.is/XUgZABb5TQNzVrDAiwA4bksb62Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/13905/1.jpg?1491"
New Women Lotus Leaf Lace Casual Irregular Color Skirt Sexy High-rise Resort Big Swing Skirt Beach Skirt （China Size）,1120,"https://ke.jumia.is/UtO3Jx6StsDVkB531zQMRUKqh0w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/07/84055/1.jpg?5685"
Black ruffle hem pencil skirt,2358,"https://ke.jumia.is/Qk0mPAtvsuoJo3Ip_pToJEv3SVE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/06915/1.jpg?3758"
Women Boho Style Crepe Chiffon Maxi Skirt - Pink,1576,"https://ke.jumia.is/YJgH5N6SUSuKrYFwb_px_ZlkHlU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/59525/1.jpg?7217"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-WINE RED,3686,"https://ke.jumia.is/ocMEF1D4R7LtgMtRTey76Ztn_K8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/37705/1.jpg?9649"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-BLACK,1332,"https://ke.jumia.is/oMwjjqbQK-NMIjmFb6o9cl4MGmY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/28705/1.jpg?0456"
Women Skirts High-Waist Skirts Prom Dresses Solid Color Stitch Fishtail Skirts Mini Wild Chiffon Skirts (China Size),1251,"https://ke.jumia.is/3muIWP2w4MJwMpYcypp-g3pLT2E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/43055/1.jpg?5685"
Bohemian Paisley Pattern High Slit Maxi Skirt-COLORMIX,3653,"https://ke.jumia.is/Jlc3paiSAtXuH1Z94uCJm5JFkoQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/36/82215/1.jpg?7792"
Women Chiffon Pleated Long Maxi Skirt-Mint,2749,"https://ke.jumia.is/QTdmVIcxgD9K6sF9IrnEyKHDo-s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/61905/1.jpg?1071"
Irregular To Do The Old Torn Holes A Type Of Denim Skirt - Denim Blue,2783,"https://ke.jumia.is/CiUjer1jCG2ibouiePKvBC9deS0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/57994/1.jpg?8729"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,5788,"https://ke.jumia.is/WBIgwYJVlvKrNsX0Hh-tmXWRKYs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/25/24055/1.jpg?5678"
Women Chiffon Pleated Long Maxi Skirt-Green,5858,"https://ke.jumia.is/ZUTMFexXj7t1PoFitXlnW5ummug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/37/02905/1.jpg?1115"
Casual Lace-Up Uitable & Comfortable Women Sexy Silk Milk Pack Hip Long Skirt Floor Length Mermaid Skirt Maxi Skirt-blue,1338,"https://ke.jumia.is/RzrSuAFxDDc_CCtd--Mtdxv-tdM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/02854/1.jpg?3096"
ZANZEA Boho Summer Sarong Pareo Asymmetrical Hem High Low Chiffon Print Long Maxi Skirt Floral Irregular Open Sexy Long Skirt,1912,"https://ke.jumia.is/RBkUU3z02bXhKQ0Bf7hZmMzY-sE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/81294/1.jpg?2138"
Tanson New Women Casual Black Floating Hem Design Open Fork Button Dress Skirt Black,1120,"https://ke.jumia.is/JF7qMy5mJAkpQ7qAQAJksWuHE6k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/40/85394/1.jpg?4934"
Great Women Skirt Midi Length Skirt Bow Dating Sexy Tradditional African Wax Fabric Skirt With Cap -10,2358,"https://ke.jumia.is/y82AE7BUDIGMKejMlO3pArNpf_0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/82024/1.jpg?2322"
Women Boho Style Crepe Chiffon Maxi Skirt - Pink,980,"https://ke.jumia.is/YJgH5N6SUSuKrYFwb_px_ZlkHlU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/59525/1.jpg?7217"
Simple Round Collar Long SLeeve Zipper Design Skinny Women Midi Dress-WINE RED,1959,"https://ke.jumia.is/ocMEF1D4R7LtgMtRTey76Ztn_K8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/37705/1.jpg?9649"
Summer Female High Waist Double Chiffon Skirt Pure Color Casual Waist Pleated Large Skirt Short Skirt,9600,"https://ke.jumia.is/Op1re5xYOBEnSfJIwU0LVnsQfFc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/24055/1.jpg?5678"
